,business_id,name,full_address,latitude,longitude,stars,review_count,price_level
522,hb5-Usnsu2AEkOUyqCitcA,Solaris Grille,"8201 Germantown Ave, Philadelphia, PA, 19118",40.073702,-75.202618,2.5,42,1
523,lOdf3USy1JvVP-1mWjhDSQ,Village Belle,"757 S Front St, Philadelphia, PA, 19147",39.938329,-75.144405,4.0,68,2
524,QzvJ0jFrCo2lldh5CiNcCQ,Gennaro's Famous Pizza,"210 W Chelten Ave, Philadelphia, PA, 19144",40.0312593,-75.1790941,2.5,29,3
525,zwWgOoaLY-RnFgNVuMc7GA,Axis Cafe,"20 S 36th St, Philadelphia, PA, 19104",39.9552337,-75.1944974,3.0,6,2
526,x5GkG0oI_S107wLlgdBxVA,Spread Bagelry,"3602 Chestnut St, Philadelphia, PA, 19104",39.9545367385,-75.1943960041,2.5,203,2
527,w-DEeeCRDlKoyO2P7nTKdQ,The Famous Napoli Pizza,"944 E Passyunk Ave, Philadelphia, PA, 19147",39.937027,-75.1549257,3.0,65,2
528,ZHmRENQg4r1CfzRGIQENkg,Pearl Tavern,"1123 Walnut St, Philadelphia, PA, 19107",39.948987982,-75.1600788161,2.5,7,1
529,86glJ3ygYJV8HE-FClONsw,Emperor's Garden Chinese Restaurant,"9910 Frankford Ave, Philadelphia, PA, 19114",40.0649629383,-74.9836531509,3.5,17,2
530,2MKTSjcis749QGzm0vwFXw,MiXXed Breed Cafe,"1631 Wallace St, Philadelphia, PA, 19130",39.9659089,-75.1655053,2.0,8,2
531,b4yoyv8ZwxIILxRz0GRMzA,Goodburger,"1725 Chestnut St, Philadelphia, PA, 19103",39.9518259,-75.169687,3.0,32,2
532,9-W8_gKJ-tRPr52TFKFNWg,Burger King,"1624 Cottman Ave, Philadelphia, PA, 19111",40.0543678735,-75.0721313202,2.0,18,2
533,bffLbfi1IEAff5C2IHJvFA,Han Dynasty,"4356 Main St, Philadelphia, PA, 19127",40.0253737,-75.2238628,3.5,417,2
534,nF5QByCz21MY0KLtSoB5KA,Penrose Diner,"2016 Penrose Ave, Philadelphia, PA, 19145",39.9122173,-75.1827641,4.0,386,2
535,Aelkw-nyg9I8aQM9mK_yhw,Ecowas African Restaurant,"6421 Woodland Ave, Philadelphia, PA, 19142",39.9261517,-75.233992,4.0,8,2
536,sCPx4Sy4I1wMeZwsTzCFRg,Chipotle Mexican Grill,"1000 S Broad St, Philadelphia, PA, 19146",39.9386420632,-75.1668745431,1.5,24,2
537,vAfuyrsog38dv_q3z5YwLA,Fredy & Tony's Restaurant,"3001 N Front St, Philadelphia, PA, 19133",39.995528,-75.1297621,4.0,29,2
538,dFAHHp-_MpKNz6PqaJYVjA,Cafe Spice Express,"1625 Chestnut St, Philadelphia, PA, 19103",39.9516337506,-75.168387222,4.0,45,2
539,Jq65KuNzC_Uee3TJB9Xv-Q,Pizzeria Pesto,"1925 S Broad St, Philadelphia, PA, 19148",39.9261118,-75.1689709,4.0,120,1
540,4hH1lt7mHPbl4r2O7LH6nA,Jordan Johnson's Gourmet Seafood,"7199 Buselton Ave, Philadelphia, PA, 19149",40.0450716,-75.0606831,3.5,128,2
541,iZJ-LlKeSRRu6HbY4LZ9ww,Popeyes Louisiana Kitchen,"1516 Chestnut St, Philadelphia, PA, 19102",39.9510830684,-75.1663314987,2.0,52,2
542,A55glg6ynzqjNAbRyTI3ig,Nifty Fifty's,"2700 S 10th St, Philadelphia, PA, 19148",39.9157811,-75.1647757,3.5,27,2
543,4FHXsFTyvvxc-pISdYkoeQ,Sisters Restaurant & Nightclub,"1320 Chancellor St, Philadelphia, PA, 19107",39.9484988,-75.1631093,3.0,51,2
544,lXkjfmdIKGB-WwEuuEEAmw,Milo - The Meeting House,"7165 Germantown Ave, Philadelphia, PA, 19119",40.0601522,-75.1907202,3.5,23,2
545,0PDe8TxXHoROxpu-jH8e6A,Pennsylvania 6,"114 S 12th St, Philadelphia, PA, 19107",39.9497992,-75.1604137,4.0,296,1
546,9CGFL0YFDf_O6aaiTmnOZQ,The Refinery at SugarHouse Casino,"1001 N Delaware Ave, 1001 N Delaware Ave, Philadelphia, PA, 19125",39.9639942,-75.1328364,2.5,11,2
547,WN8wJ8PiBcfSPVWtZZhZfA,Daiva's Grille,"6750 Ridge Ave, Philadelphia, PA, 19128",40.0413479,-75.2255195,3.5,92,1
548,5GGT_83OMzXU4XoqFN-Vag,Burger Busz,"N 13th And W Norris St, Philadelphia, PA, 19122",39.9829283,-75.1547321,3.5,19,2
549,xPi3UL7FKhHqxGbJOYdAjw,Tang Dynasty Buffet,"4504 City Ave, Philadelphia, PA, 19131",40.002977,-75.2217849,2.0,22,2
550,gYVKvm64vH75YQKQrdKnnw,Mi Lah,"2955 Market St, Philadelphia, PA, 19104",39.9557799,-75.1819683,4.0,14,1
551,_WxO_7bJmeeKF-wCcvgeFQ,Seafood Sensations,"2101 Stenton Ave, Philadelphia, PA, 19138",40.0543117,-75.1555082,1.0,5,1
552,Cb85PgiOfcmHza5GQFTB6A,Royal's Restaurants,"7802 Limekiln Pike, Philadelphia, PA, 19150",40.0719286,-75.1614096,4.0,95,2
553,XvFImQnVmlZnSCE9X36Tcg,Great Wall Chinese Restaurant,"1441 S 7th St, Philadelphia, PA, 19147",39.9304241,-75.1563112,4.0,13,2
554,0-JRAY0LpBazDuA9761U5w,Pizzeria Vetri,"1615 Chancellor St, Philadelphia, PA, 19103",39.94941083,-75.1686977423,4.0,313,1
555,bSehfDoKVeCXIcwcFwX38w,Dumpling House,"925 Arch St, Philadelphia, PA, 19107",39.9538136,-75.1558378,3.5,18,2
556,Ft5fpvevlnMJbugX_w2YsQ,Grey Social,"132 Chestnut St, Philadelphia, PA, 19106",39.948269,-75.143783,2.5,14,3
557,ZQc6EvnfQXtIK-8w-d0N5Q,Mad Rex,"1000 Frankford Ave, Ste 1, Philadelphia, PA, 19125",39.96486,-75.13463,3.5,337,1
558,GZcZ5wUcGcIVAM0_OEmIRw,Sonic Drive-In,"2201 E Butler St, Philadelphia, PA, 19137",39.9983682,-75.093851,1.5,41,1
559,XF7qNhRJktAfLoH5GP4tCw,Au Bon Pain,"1625 Chestnut St, Philadelphia, PA, 19103",39.952398,-75.167928,3.0,31,2
560,kn0-Tc4JFnpnlCyqG-3X9A,IHOP,"1320 Walnut St, Philadelphia, PA, 19107",39.94911,-75.16309,3.0,166,2
561,Zc5KhfYODgRQWBi8JA7nbQ,Kitchen B & L,"925 Levick St, Philadelphia, PA, 19111",40.0448433774,-75.086436756,3.0,16,1
562,_tQq9qfIkZOOwzySEZZNxg,Khmer Grill,"1016 Race St, Philadelphia, PA, 19107",39.9552453374,-75.1565693933,4.0,72,2
563,f8LkUwzYthcG8jTagLzK1w,52nd Station Diner,"9 S 52nd St, Philadelphia, PA, 19139",39.9596810609,-75.2248420939,5.0,15,2
564,8CbJAKgVEALPbYcQTzhkvA,WineO,"447 Poplar St, Philadelphia, PA, 19123",39.9665,-75.145408,3.0,80,2
565,KsFuzQCOPhP8eHmt3rP11Q,El Techo,"1830 Ludlow St, Fl 11, Philadelphia, PA, 19103",39.952609,-75.1712569,3.5,44,2
566,zXgksmhdzgL4Xx5FylbP3w,Goat Hollow,"300 W Mt Pleasant Ave, Philadelphia, PA, 19119",40.0539069,-75.1942308,3.5,220,3
567,zucC7rHpXPYBu7aEqj0NUw,Libertine Restauraunt,"261 S 13th St, Philadelphia, PA, 19107",39.9468905,-75.1623567,4.0,117,2
568,_RK29S6rmOUG8yahuHYpiQ,Hunger Burger,"Reading Terminal Market, Philadelphia, PA, 19107",39.9532586925,-75.1589310688,3.5,125,1
569,N9PyXCEUJu3Q8rxRAiS6Yw,Dolce Pizza,"1619 Grant Ave, Philadelphia, PA, 19115",40.0872609384,-75.0399161411,3.5,39,2
570,imd0v6mixJCBnqGr6RV3hQ,Rami's,"40th and Locust, Philadelphia, PA, 19195",39.9529565,-75.2028385,4.5,16,1
571,W8-UTIJAsY95SJcieNRITA,Temple Town Pizza & Grill,"2001 N Gratz St, Philadelphia, PA, 19121",39.9842432,-75.1641259,3.5,6,2
572,rlKk3ynwimKAa70zhpAntA,Drinker's Tavern,"124 Market St, Philadelphia, PA, 19106",39.9496657,-75.143277,3.5,63,1
573,tqY2t5a5E6YQKfW4jL8Vfg,Wingstop,"6391 Oxford Ave, Philadelphia, PA, 19111",40.044244,-75.087193,3.0,5,2
574,WsCIwMlDwt8g4i40JS_nGQ,O'Mares Irish Pub,"10253 Bustleton Ave, Philadelphia, PA, 19116",40.1090254,-75.0254734,3.5,38,1
575,oYvjtszgXo5x45d6fa6y2g,Le Bercail Restaurant,"4519 Baltimore Ave, Philadelphia, PA, 19143",39.9492094,-75.213722,4.0,59,1
576,IpUlqml-oz2Izby8Hsx-lg,Anna Restaurant,"304 S 52nd St, Philadelphia, PA, 19143",39.9543799638,-75.2263397723,4.5,14,2
577,hp6iyOf4yHAELQ_sjCD5Ew,Independence Prime,"Philadelphia International Airport - 8000 Essington Ave, Terminal B, Philadelphia, PA, 19155",39.8745568189,-75.2437496274,3.5,108,1
578,l02jjfbmaLhHKCX39FOrBg,The Chinese Noodle Factory,"133 N 11th St, Philadelphia, PA, 19107",39.9549604,-75.1573313,4.5,12,2
579,aBIKSaj78U2HLQCH_vl-PA,Philadelphia Taxi Cab,"4421 Aramingo Ave, Philadelphia, PA, 19124",40.0015641166,-75.0795582533,1.5,57,2
580,QFZbe75u5146KeTF3ZmOhQ,The Institute,"549 N 12th St, Philadelphia, PA, 19123",39.962848,-75.1573085,3.5,167,2
581,MsgWKX-hUG35a0nLcCAKrg,Currito,"8500 Essington Ave, Philadelphia International Airport, Terminal A, Philadelphia, PA, 19153",39.874423,-75.247136,3.5,125,1
582,AQF9Cqg1ywpL1iCz4SmWmw,Stolovaya,"9846 Bustleton Ave, Philadelphia, PA, 19115",40.0936845,-75.0323494,3.5,10,1
583,8PSSfsRQ0JfH8Yc4Doq_uA,Seulanga,"1838 S 18th St, Philadelphia, PA, 19145",39.9277585,-75.1757526,4.0,25,1
584,SYi3fXcXl1lxUmEEsrXR_g,El Sarape Restaurant,"1304 S 9th St, Philadelphia, PA, 19147",39.932888,-75.159452,3.0,26,2
585,-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,"6381 Germantown Ave, Philadelphia, PA, 19144",40.0458535,-75.1820573,4.5,45,1
586,0nFhxTqIlkIAJypUkON-rQ,Big Daddy Pizza,"1916 Welsh Rd, Ste 14, Philadelphia, PA, 19115",40.0812146,-75.037495,2.5,74,1
587,rIUDqviGWQBpPOSBw2I2Ng,Soju Biergarten,"1050 N Hancock St, Unit 51, Philadelphia, PA, 19123",39.9664438,-75.139576,4.0,6,2
588,nmeGoVi_U-bbnojJsi52Aw,The Angelo Pizza,"229 Market St, Philadelphia, PA, 19106",39.9502888,-75.1446988,4.5,66,3
589,iuoh6R7yIvKxffYsb5fH_A,Crown Chicken & Burger,"1408 South St, Philadelphia, PA, 19146",39.9437144134,-75.1656907284,1.5,5,1
590,BiSdlIuOlf6MqyEZ6aWhfQ,Con Murphy's,"1700 Benjamin Franklin Pkwy, Philadelphia, PA, 19103",39.95602,-75.167795,3.5,301,2
591,iEOd2yZQERtdOOlQjuukPg,Eclipse Hookah Lounge,"613 S 4th St, Fl 2, Philadelphia, PA, 19147",39.9411183,-75.1490884,2.5,8,2
592,B7ACDZ13ObI83HHeGkGLJg,Luke's Lobster Market East,"17 S 11th St, Philadelphia, PA, 19107",39.9509225,-75.1583976,4.0,47,2
593,yxBS42yCi250PXY31jhoiQ,Aqimero,"10 Avenue Of The Arts, Philadelphia, PA, 19102",39.9512876403,-75.1641220332,3.5,143,3
594,gU39t80dXx9LkIZHp6cyCQ,Magic Noodles,"2833 Cottman Ave, Philadelphia, PA, 19149",40.04357983,-75.05235617,3.5,47,2
595,cdZf-iYQRy5D18gTM95aew,The Bellevue Hotel,"200 S Broad St, Philadelphia, PA, 19102",39.9491188,-75.1648441,3.5,168,2
596,ayrJOc0UzneTn6pgHsKCaQ,America's Best Wings,"4145 Chestnut St, Philadelphia, PA, 19104",39.9563712,-75.2061225,3.0,31,1
597,x2xQUz1YfOzy5A9FRuCpMw,Passage To India,"1320 Walnut St, Philadelphia, PA, 19107",39.9489511,-75.1630431,3.0,23,2
598,t6v8g8UeNiq3O2GoEc7R4Q,Fish,"1234 Locust St, Philadelphia, PA, 19107",39.9478075252,-75.1622780016,4.0,153,2
599,tZTIQ_8QzFZYrMn5u_M0Fg,Haru,"241 Chestnut St, Philadelphia, PA, 19106",39.948674,-75.145814,3.5,91,2
600,W-esb76USKNAJYhd2xoKnw,Michael's Family Restaurant,"11000 Roosevelt Blvd, Philadelphia, PA, 19116",40.102162,-75.009483,2.0,14,2
601,Ep_jh1Pt4Ggyla21f-BQcQ,New Leaf 2 Chinese & Japanese Cuisine,"4260 Main St, Philadelphia, PA, 19127",40.0247036,-75.2219543,4.5,137,1
602,KDWHReUcvNqhvbwhlYYb7g,Talk Of The Town,"3020 S Broad St, Philadelphia, PA, 19145",39.9126407,-75.1728924,3.0,86,2
603,8xTHtLoNIwdpf0FEvIpQIw,By George! Pizza Pasta & Cheesesteaks,"51 N 12th St, Philadelphia, PA, 19107",39.9532222415,-75.1594696319,4.0,284,2
604,4KbpvwrCVjL8t1g_pOUndQ,Sarku Japan,"1625 Chestnut St, Ste 205, Philadelphia, PA, 19103",39.9516498,-75.1682121,3.5,23,2
605,ruItzjauKbybM6Sdt9An8A,Pho-ladelphia,"1100 Jackson St, Philadelphia, PA, 19148",39.9223166,-75.1648601,4.0,27,1
606,3QpErOK9RfahtAfrKSZYig,Nick's Roast Beef,"4501 Woodhaven Rd, Philadelphia, PA, 19154",40.083729,-74.9661299,2.0,42,1
607,8va8lpVU8aiQtnSbyjVScA,Spataro's Cheesesteaks,"51 N 12th St, Philadelphia, PA, 19107",39.9531593,-75.1590984,2.5,261,2
608,nwk7HiUk0IIYftBDF5yv7w,HomeSlice,"1030 N American St, Philadelphia, PA, 19123",39.9671988,-75.1410133,3.0,56,2
609,JXnatL1ALEIL-0JZbDitbw,Bistro 7,"7 N 3rd St, Philadelphia, PA, 19106",39.9505744,-75.1454639,3.5,108,2
610,ZN_3BYWNWJF3Hb81Vs82dQ,KFC,"6240 Stenton Ave, Philadelphia, PA, 19138",40.0585056828,-75.1643203227,2.0,7,2
611,b6Q0NN1z_JKM7nwjMKSAMA,Popeyes Louisiana Kitchen,"327 Spring Garden Street, Philadelphia, PA, 19123",39.9614049,-75.1443064,3.0,11,2
612,KjJDvCg5wuK-wyRy9OYJYQ,Bally Pizza,"7903 Ogontz Ave, Philadelphia, PA, 19150",40.0726185,-75.1577167,3.0,27,2
613,ERxAPTa09fE0tZwvfht26Q,Beijing,"909 E Cayuga St, Philadelphia, PA, 19124",40.0150353,-75.108814,4.0,8,2
614,-UJ7ZTb3zfmqZogmy3fnGg,Bellini,"220 S 16th St, Philadelphia, PA, 19102",39.949084,-75.167867,3.0,318,2
615,_km1lWcqrx09hh8DvgVtBg,Papa John's Pizza,"6543 Roosevelt Blvd., Philadelphia, PA, 19149",40.034832,-75.066072,1.5,14,1
616,POuaebsAeCyNx-8qZ3O7XQ,Shang Hai 1,"123 N 10th St, Philadelphia, PA, 19107",39.9541205693,-75.1560343422,4.0,332,1
617,8QY974PXRbLFIcJUqz7gsA,Freddy & Tony's Restaurant,"201 W Allegheny Ave, Philadelphia, PA, 19133",39.9992623,-75.133377,3.5,117,1
618,C3n1MJBUY6Ll_1sKjlcNAA,Sahara Indian Cuisine,"517 W Girard Ave, Philadelphia, PA, 19122",39.970455,-75.145728,4.0,26,2
619,TuLKUXkCvPYCbmJRzzh7Aw,Ngon Ngon,"615 S 3rd St, Philadelphia, PA, 19147",39.94093,-75.14743,4.5,36,2
620,GV8PIa7ch_kH9Ewe9keu_A,Sannie Japanese Chinese,"2117 Cottman Ave, Philadelphia, PA, 19149",40.0500021,-75.0639371,3.5,16,1
621,eojelOoSqXc8fPUosS_wZg,Raindrop Cafe,"1650 Arch St, Philadelphia, PA, 19103",39.9548117,-75.1675963,3.0,5,1
622,L4kfcADLCU4T33i7Z0CkuA,Bistro Romano,"120 Lombard St, Philadelphia, PA, 19147",39.9419372505,-75.1446834884,4.0,546,3
623,VSIUiDAMrrQVsfbLfquo2w,Small Oven Pastry Shop,"2204 Washington Ave, Philadelphia, PA, 19146",39.939368,-75.180138,4.5,29,3
624,jpqSJnoaIOggsFHV8bOXyw,Level 33,"1200 Market St, Philadelphia, PA, 19107",39.951784,-75.1601943,2.0,7,1
625,NgUst1ex3M2ibDzSb6Xkaw,Emmy Squared - Queen Village,"632 S 5th St, Philadelphia, PA, 19147",39.941042,-75.151123,4.0,177,2
626,THdOD9iDjQIGwHp_kHwakw,Food For Your Soul,"2039 S 5th St, Philadelphia, PA, 19148",39.9225986,-75.1548452,4.0,14,2
627,zuKnCtZQKZqnvEaKVnwVVQ,Naana Xtra-O Restaurant,"6413 Castor Ave, Philadelphia, PA, 19149",40.0396179,-75.0768335,3.0,11,1
628,XVNYarQiPxlIraQib8vwzw,Akoya at Pearl,"1904 Chestnut Street, Philadelphia, PA, 19103",39.9517967,-75.1722608,3.0,5,2
629,tngXF4K4cojGHn-4PUpBLQ,Tango,"1021 Arch St, Philadelphia, PA, 19107",39.954001,-75.157184,3.0,163,1
630,3CWVOXbotxJjQU2iaEFOEA,Red Sky,"224 Market St, Philadelphia, PA, 19106",39.9498979,-75.1446263,3.0,31,2
631,tLgw_VI8yIgiJJ9-1VcL0g,U-Town,"110 S 40th St, Philadelphia, PA, 19104",39.954974092,-75.2025566533,3.5,127,1
632,mf0OyZ6DX2iKUFIV9TqFRQ,Moriarty's Restaurant and Irish Pub,"1116 Walnut St, Philadelphia, PA, 19107",39.9485658,-75.1598508,3.5,629,3
633,0oSSjekU-3GR8gselReWnA,Butcher and Singer,"1500 Walnut St, Philadelphia, PA, 19102",39.9493338,-75.1661758,4.5,1290,2
634,QY9h6QIaBFeExPGNPqiOMg,New China,"2354 S 7th St, Philadelphia, PA, 19148",39.9192864,-75.1591554,3.5,9,1
635,_NE7equAM7Pke_fNqySumw,Cosmis Pastries,"1221 W Oregon Ave, Philadelphia, PA, 19148",39.9166943,-75.1688224,4.0,9,1
636,KnXWxp0DO4043CyWAnAx9g,Paddy Whacks Irish Sports Pub - Welsh Road,"9241-43 Roosevelt Blvd, Philadelphia, PA, 19114",40.0745680732,-75.0316823839,3.0,46,2
637,dK8PxVPdj8qivBNiLE79Ag,Char Kol,"1525 Sansom St, Philadelphia, PA, 19102",39.9505301,-75.1668181,2.5,20,1
638,ZhEFPPLta5dBxUKnyqMF3Q,Frannie Nicks,"824 S 8th St, Philadelphia, PA, 19147",39.9389482384,-75.1564078778,3.0,41,2
639,g7CaY9XKhwcWV2K-zM47Lg,Cilantro New Mediterranean Cuisine,"613 S 4th St, Philadelphia, PA, 19147",39.9411149,-75.1490884,4.5,85,1
640,cy1qlowyE-zHmzfVyBFOJg,McDonald's,"7700 Island Ave, Philadelphia, PA, 19153",39.9031583953,-75.2392083406,1.5,14,2
641,c-jQ_--GMT_SvyjclyYqMg,Craft Manayunk,"4141 Main St, Philadelphia, PA, 19127",40.0230319381,-75.2190360036,3.5,97,2
642,Z5-ih_QEZF4H-Aqn-tcYQw,Victorias Pizza,"9206 Frankford Ave, Philadelphia, PA, 19114",40.0549817,-75.0045063,3.5,5,1
643,F7o1wLdUIT5uwnHcP4Aq4A,U Got Munchies,"2012 N Broad St, Philadelphia, PA, 19121",39.9837643,-75.1571412,2.5,34,1
644,cVV8GWVIe9BwyCOKwrFgPA,Castellino's,"1255 E Palmer St, Philadelphia, PA, 19125",39.9723373258,-75.129040464,5.0,72,2
645,2LokHe7GtKZD9Q6w0dRe_A,Queen & Rook Game Cafe,"607 S 2nd St, Philadelphia, PA, 19147",39.9408669,-75.1455409,4.5,66,2
646,T3tiN6g7G2XUoDjRv3d8Cw,Irwin's,"800 Mifflin St, Philadelphia, PA, 19148",39.925195,-75.1600137,4.0,111,2
647,NMnxLORhLb4sxEbvx45qfQ,Ho's Chinese Restaurant,"1600 S 7th St, Philadelphia, PA, 19148",39.9288656717,-75.1569883722,3.0,6,1
648,5Y7cqSgUSfLwn7ulBeO_sA,Bluestone Lane - Philadelphia,"1 S Penn Sq, Philadelphia, PA, 19107",39.9513885876,-75.1631133975,4.0,88,2
649,ggX5HgWTcHBkMU37EgJLig,Tony Luke's Beef and Beer Sports Bar,"26 E Oregon Ave, Philadelphia, PA, 19148",39.9140772,-75.1486742,4.0,70,2
650,ZsSsyknkpARZUrD6rRH27A,Alimentari,"1730 Chestnut St, Philadelphia, PA, 19103",39.9513109633,-75.1700653508,4.5,29,2
651,3TroNo3SClF2vXc1OnC44A,Cafe at the Mills,"Sherman Mills, E Falls, 3502 Scotts Ln, Philadelphia, PA, 19129",40.0077014,-75.1851189,4.0,6,2
652,4BKKBx50oZaEczazjZ1ZEQ,OCF Coffee House,"2930 Chestnut St, Philadelphia, PA, 19104",39.9530331794,-75.1836618023,3.5,42,1
653,7kC44AcEvJRAaDPhQNQ-6A,Illiano Pizza Restaurant,"157 Byberry Rd, Philadelphia, PA, 19116",40.1290453,-75.0235565,2.5,15,2
654,Ddupo1zhmoct1yPFbF6ipQ,Via Napoli,"2500 Welsh Rd, Philadelphia, PA, 19152",40.0731939,-75.0352627,3.5,75,1
655,Biidj3QszVuVO0Q85g5NPw,Fu-Wah Mini Market,"810 S 47th St, Philadelphia, PA, 19143",39.9482921,-75.2170137,4.5,247,2
656,CYSPKiVdoPX3erovujnE9Q,Harp & Crown,"1525 Sansom St, Philadelphia, PA, 19102",39.9504170438,-75.1664282754,4.0,912,2
657,wr46ByJI0i_7TwvvN9U38A,Hot Potato Cafe,"529 E Girard Ave, Philadelphia, PA, 19125",39.971488,-75.127697,3.5,23,1
658,Em0k3l76cFj-A0tqJbkWtQ,Koreana,"37 S 19th St, Philadelphia, PA, 19103",39.9523399,-75.1715586,3.5,93,2
659,1y3y_ihpO6SHxK9MRdtSlw,Noon Mediterranean,"1601 Market St, Philadelphia, PA, 19103",39.9530971,-75.1673521,3.5,40,2
660,vKZhZqCa6bcdFieu0NYh0A,chili's,"N 13th St 33-43, Philadelphia, PA, 19107",39.9533,-75.1611,1.5,10,2
661,aQhn4CcEJokY6ADxUbzTaQ,Chickie's & Pete's Cafe,"11000 Roosevelt Blvd, Philadelphia, PA, 19116",40.1011515,-75.0081239,3.0,224,2
662,D78Bs3bESvOJzpdnL84tLQ,George's Food truck,"3700 Sansom St, Philadelphia, PA, 19104",39.9541529,-75.1966082,4.5,12,2
663,Vbdk80DwTyrCYBoEIIyMGA,Oxtail International Cuisine and Juice Bar,"1441 Synder Ave, Philadelphia, PA, 19145",39.9247438,-75.171114,4.0,8,2
664,T8gJyppKf9GWogFTkead-A,Spread Bagelry,"443 S St, Philadelphia, PA, 19147",39.9419396,-75.1505931839,2.5,51,2
665,Yh4yCF2cjDVr2LSuphgrXQ,Wawa,"6001 Harbison St, Philadelphia, PA, 19135",40.02217,-75.0626204,2.5,7,2
666,QlC0wdl3pIWnigTR4vDzVQ,5 n 2 Tokyo,"526 S 4th St, Philadelphia, PA, 19147",39.941934,-75.149329,3.0,99,1
667,j6usntbtSzFyuwx4n2mn1g,Las Bugambilias,"15 S 3rd St, Philadelphia, PA, 19106",39.9499940204,-75.1454153298,4.0,381,2
668,kXmscD-bp90t4QAh0H7Dig,Picanha Brazilian Steakhouse,"1111 Locust St, Philadelphia, PA, 19107",39.9477453,-75.159542,4.0,87,2
669,0yN1rxCrEKqQIUk-nqyWVw,Subway,"714 Market St, Philadelphia, PA, 19106",39.9508785,-75.1528953034,3.0,10,1
670,dLXkx82ZMsR5NLkCRtg0Dw,La Bella Dolce Italia,"628 S St, Philadelphia, PA, 19147",39.9419585,-75.153177,4.5,41,2
671,x7rGLPiCGM1wqq3MCAQpTQ,Sushi Garden & Kitchen,"425 S Broad St, Philadelphia, PA, 19147",39.9447414,-75.1649239,4.5,28,2
672,cGX-1IUwXOjkUqZbkKYcjw,Fogo de Chao,"1337 Chestnut St, Philadelphia, PA, 19107",39.9509166,-75.1629711,4.0,1426,2
673,NjD-V9pdH7_V8Y8PGl-csw,Townsend,"2121 Walnut St, Philadelphia, PA, 19103",39.951097,-75.176542,4.5,246,2
674,ILvJAuSP0sYWJKAQ-Goh4Q,Kensington Quarters,"1310 Frankford Ave, Philadelphia, PA, 19125",39.9705028,-75.1346993,4.0,318,2
675,iZNR8-rqsBL2afDk4Zxe8A,Koch's Deli,"4309 Locust St, Philadelphia, PA, 19104",39.953956271,-75.2097241761,4.0,260,1
676,lUHztzYjhD743ZuOQvgyMg,Miyabi Restaurant,"243 S 10th St, Philadelphia, PA, 19107",39.9470156613,-75.1576062253,3.5,62,2
677,UBj0aJ6FfMR4tdvRbQ3KSA,McDonald's,"3935 Walnut St, Philadelphia, PA, 19104",39.954342,-75.202337,1.5,89,1
678,dgGuvdysSuWOv2dKqZTbVA,Chipotle Mexican Grill,"4030 City Ave, Philadelphia, PA, 19131",40.0075055545,-75.212248984,2.5,186,2
679,ZEoct1bFEAwgE9NDFGZ7kA,Keller Market,"7964 Verree Rd, Philadelphia, PA, 19111",40.0721248,-75.0767287,4.5,22,3
680,Bk3jAsbl6cMLulBadU773A,Yomitori,"133 S 20th St, Philadelphia, PA, 19103",39.9508935,-75.1736476,3.5,11,1
681,HyALuyIMyol-hL4eQQBbmQ,Chiu’s Kitchen,"122 N 10th St, Philadelphia, PA, 19107",39.9542282,-75.1562308,4.5,11,2
682,OeN94byxv7pOOFUxRSKCbA,CrepeMaker,"30th Street Station, 30th and Market Street, Philadelphia, PA, 19104",39.9548473,-75.1832766,3.0,13,2
683,hv9qzqMK9UojjMgc0W6nRg,Vagrant Coffee,"4435 Baltimore Ave, Philadelphia, PA, 19104",39.9493349729,-75.2126938,3.0,12,2
684,3966MAWoL1GbB8Zjvspx1g,Urban Enoteca,"135 S 17th St, Latham Hotel Philadelphia, Philadelphia, PA, 19103",39.9501753,-75.1690403,3.0,34,1
685,ohWH383r60AREWh-aphpSw,Iron Hill Brewery & Restaurant,"8400 Germantown Ave, Philadelphia, PA, 19118",40.0750694,-75.2055144,3.5,384,2
686,Aw_rzky9g7vCQX0m9z6aTQ,Temple Rainbow,"2156 N Broad St, Philadelphia, PA, 19121",39.9860341408,-75.1564947571,4.0,8,1
687,AYY1crsG6etLAQ2rsG3v-w,MoMos Of Tibet,"8221 Germantown Ave, Philadelphia, PA, 19118",40.074168,-75.2025511,4.5,8,2
688,ocp2codqc5_UaQ-ff-w9eA,Moe's Deli Restaurant,"7360 Frankford Ave, Philadelphia, PA, 19136",40.0378561,-75.0386059,2.0,7,1
689,LBDIwmGed02sn5Z5CFIyPQ,Quality Taste Jamaican Restaurant,"4002 Lancaster Ave, Philadelphia, PA, 19104",39.9631567,-75.20264,4.0,112,2
690,_n539Sga7PCvHQs--a4qkA,Interstate Drafthouse,"1235 E Palmer St, Philadelphia, PA, 19125",39.97199,-75.128871,4.0,250,2
691,_awhFQUGJGaFMr38viqI9w,Best In Town Pizza,"7971 Castor Ave, Philadelphia, PA, 19152",40.061588,-75.05604,2.5,34,2
692,GGgYoWnKOpRQ3S0Yl14uDw,Meltkraft At Reading Terminal Market,"51 N 12th St, Philadelphia, PA, 19107",39.953223,-75.1588819,4.0,283,3
693,Isw145X5g5kpZblQ4BxE9g,Thai 2 Go,"355 Lyceum Ave, Philadelphia, PA, 19128",40.029868,-75.218742,3.0,73,2
694,vF_QwGltBpVesMMGclzB9Q,Pizzeria Stella,"420 S 2nd St, Philadelphia, PA, 19147",39.9424247094,-75.1456823945,4.0,601,2
